Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88
113B_T2_T1_2 - illumina_universal_adapter	0.0	5.115412138269385e-06	1.790394248394285e-05	2.5577060691346926e-05	2.813476676048162e-05	3.069247282961631e-05	3.8365591037020394e-05	3.8365591037020394e-05	4.603870924442447e-05	5.115412138269385e-05	6.266379869379997e-05	7.289462297033875e-05	8.951971241971424e-05	0.00011126021400735913	0.0001470680989752448	0.00017776057180486114	0.0002007799264270734	0.000228914693187555	0.00025577060691346924	0.0002941361979504897	0.00034017490719491413	0.00040028099981957943	0.0005077046547232364	0.0006407053703182406	0.0008389275906761792	0.0011074867279353218	0.0014885849322363912	0.002042328296204052	0.0028774193277765294	0.003978511790539015	0.005331538301111267	0.007225519645305507	0.009718004209677264	0.01292536762037217	0.016874465791116136	0.021663770405570847	0.02788922697784469	0.035853923677130126	0.04576119813592336	0.0577082431848515	0.07207743588125021	0.08933939414184025	0.11076401902994701	0.136095539938657	0.16674964717723628	0.20262531135595407	0.2451241554006961	0.29486642303322763	0.3537703938053996
117B_CM+_T1_1 - illumina_universal_adapter	0.0	9.936790090873932e-06	1.2420987613592417e-05	1.9873580181747864e-05	2.235777770446635e-05	2.4841975227184833e-05	2.7326172749903316e-05	2.98103702726218e-05	3.229456779534028e-05	4.098925912485497e-05	4.5957654170291945e-05	5.589444426116588e-05	7.825222196563222e-05	9.812580214738008e-05	0.00011799938232912794	0.000144083456317672	0.00016892543154485687	0.00019625160429476016	0.00023103036961281894	0.00025463024607864454	0.00030431419653301423	0.00037262962840777246	0.000483176418168745	0.0006881227137930198	0.0009439950586330237	0.0013203509833248739	0.0018693586358456585	0.002681691225774603	0.003700212210089181	0.005113720600515998	0.006925942693339132	0.009431255895000722	0.012863174772636305	0.01718443636340511	0.022650913012147132	0.029338372743305287	0.03804921135671765	0.049337404899950435	0.0631097959659017	0.07933284788801476	0.09927722769916011	0.12330438613889327	0.15234465517947235	0.18804878407474374	0.22990875443131153	0.2792710013064892	0.3372807397582498	0.40621473681616505	0.487045555810379
117B_CM+_T1_2 - illumina_universal_adapter	4.968395045436966e-06	9.936790090873932e-06	9.936790090873932e-06	1.9873580181747864e-05	1.9873580181747864e-05	2.4841975227184833e-05	2.98103702726218e-05	2.98103702726218e-05	2.98103702726218e-05	4.3473456647573455e-05	5.216814797708815e-05	5.589444426116588e-05	7.328382692019525e-05	8.197851824970994e-05	0.00010060999967009857	0.00012793617242000188	0.0001527781476471867	0.00017886222163573077	0.00020743049314699333	0.00022978827085145967	0.0002807143200671886	0.00035151394946466533	0.00045585024541884166	0.0006409229608613687	0.0008868585156104984	0.001254519748972834	0.0018010432039709005	0.002600954806286252	0.0036033285067031597	0.005006900107039103	0.00682905898995311	0.009357972068080526	0.012808522427136499	0.01714220500551889	0.02259874486417004	0.02930110978046451	0.03806163234433124	0.04941814131943879	0.06334206843427588	0.07973777208421787	0.09989455078355564	0.12419000255574242	0.15361532221234284	0.18980386962454435	0.2323904677565073	0.2826023101844547	0.3415386543121893	0.4115259511197371	0.4937913941833211
117B_PBMC_T1_1 - illumina_universal_adapter	0.0	6.436228655776267e-06	1.0727047759627112e-05	2.359950507117965e-05	2.359950507117965e-05	2.574491462310507e-05	3.432655283080676e-05	3.8617371934657606e-05	4.290819103850845e-05	4.719901014235929e-05	6.114417222987455e-05	7.079851521353894e-05	8.045285819720333e-05	9.225261073279317e-05	0.00010834318237223383	0.0001330153922193762	0.00015876030684248125	0.00018235981191366092	0.00020381390743291514	0.00022634070772813207	0.0002617399653349015	0.0003164479089089998	0.00040548240531390487	0.0005674608264842742	0.0007787836673489284	0.0010330146992520908	0.0015103683245554973	0.00213253709461387	0.0029370656765859036	0.003917517841815822	0.005263762335649024	0.00703908873986731	0.009454819895335337	0.01240368532445683	0.016042299924522347	0.020634549070418715	0.026280194306310463	0.033217376092461316	0.04175288799479661	0.051813786088550876	0.06368326443457828	0.07793736549757078	0.09557370471917373	0.11633376024838007	0.1407710477495866	0.16901000097680496	0.20185407580723125	0.24100350931076636	0.28708583378134844
117B_PBMC_T1_2 - illumina_universal_adapter	2.1454095519254223e-06	6.436228655776267e-06	1.0727047759627112e-05	2.574491462310507e-05	3.2181143278881336e-05	3.6471962382732185e-05	4.076278148658303e-05	4.290819103850845e-05	4.71990101423593e-05	5.0417124470247425e-05	6.007146745391183e-05	6.543499133372538e-05	6.865310566161351e-05	8.152556297316605e-05	9.868883938856944e-05	0.00012336104923571178	0.00013730621132322705	0.00016519653549825752	0.00018343251668962362	0.0002027412026569524	0.00023492234593583376	0.0002874848799580066	0.0003722285572590608	0.0005191891115659522	0.0007315846572065691	0.0009901065082135825	0.001470678247844877	0.002087483494023436	0.0029027391237550965	0.003876755060329238	0.005221926849386478	0.006991889729724952	0.009399039246985277	0.012342541152226955	0.01598008304751651	0.020570186783860953	0.026236213410495993	0.03322810314022094	0.041806523233594746	0.051885657308540375	0.06383129769366114	0.0781958873485778	0.09598240523881552	0.11688298509367298	0.14157235821723074	0.17007197870500806	0.20306194138496528	0.2424634605108516	0.28884721502347926
128RT_CM+_T1_1 - illumina_universal_adapter	0.0	2.0232097769912978e-06	1.4162468438939083e-05	1.6185678215930382e-05	1.820888799292168e-05	2.2255307546904274e-05	2.427851732389557e-05	2.8324936877878166e-05	2.8324936877878166e-05	3.641777598584336e-05	3.844098576283466e-05	4.34990102053129e-05	5.159184931327809e-05	6.0696293309738927e-05	7.182394708319108e-05	8.90212301876171e-05	0.00011936937684248657	0.00014567110394337343	0.00017703085548673856	0.00021648344613806885	0.0003014582567717034	0.00045623380471153765	0.0007556688517062497	0.0012715873448390306	0.0020555811334231587	0.003211845520973685	0.00484963383544814	0.007210719645196985	0.010242499496018444	0.014245420039795727	0.019728318535442144	0.02692487571220019	0.03618915328104334	0.04790657270448845	0.06228754779934259	0.08009482865153149	0.10197179597013839	0.1290099714298501	0.16207326560544189	0.20128610589819873	0.24787556903786584	0.30329229643454597	0.3695220684843561	0.44806408363204675	0.5404367608152499	0.648087706629403	0.7723664019957589	0.9169055200689057	1.0853013162274454
128RT_CM+_T1_2 - illumina_universal_adapter	0.0	4.0464195539825955e-06	6.069629330973893e-06	2.0232097769912977e-05	2.427851732389557e-05	2.427851732389557e-05	3.2371356431860764e-05	3.439456620885206e-05	3.641777598584336e-05	3.945259065133031e-05	4.855703464779114e-05	5.968468842124328e-05	6.676592264071282e-05	7.991678619115626e-05	8.69980204106258e-05	0.00011228814262301703	0.0001406130795008952	0.00016387999193629511	0.00018815850926019067	0.00023064591457700793	0.0003186555398761294	0.0004683730633734854	0.0007728661348106757	0.0012948542572744305	0.0020849176751895323	0.0032361240382975803	0.004855703464779115	0.007216789274527959	0.01026677801334234	0.014272733371785109	0.019762713101650994	0.026977479166401964	0.036241756735245115	0.048034034920438895	0.06248885717215322	0.08036391555187133	0.10232686928600038	0.12955118004519528	0.16294122259977115	0.2025445423794873	0.24963272672918277	0.3056038136047585	0.3724435834023315	0.4518070217194807	0.5456283171030096	0.6549180628365255	0.7807961055315931	0.9271257642573771	1.0979736906656303
128RT_CM-_T1_1 - illumina_universal_adapter	1.9266622191596e-06	5.7799866574788e-06	5.7799866574788e-06	9.633311095798e-06	9.633311095798e-06	1.9266622191596e-05	2.8899933287394e-05	2.8899933287394e-05	3.46799199448728e-05	3.7569913273612204e-05	5.00932176981496e-05	7.32131643280648e-05	9.34431176292406e-05	0.000105966422053778	0.0001290863686836932	0.000149316321984869	0.00017917958638184278	0.0002003728707925984	0.00022734614186083277	0.0002581727373673864	0.0003063392928463764	0.0003834057816127604	0.0005163454747347728	0.000732131643280648	0.0009951210361959333	0.001401646764438609	0.001965195463542792	0.0027059970868096583	0.003723274738525927	0.004981385167637145	0.006648911318319779	0.00886264620813416	0.011836449343407003	0.015577064041905366	0.020238623281162018	0.025982966687586366	0.03300468714531353	0.04175847693806517	0.052635448496330686	0.06552385541139884	0.08072233032723933	0.09892447164274967	0.12106182054089346	0.1476179692386798	0.1795995987456196	0.2162100342340903	0.25887211575294133	0.30949420223025026	0.3690165048289669
128RT_CM-_T1_2 - illumina_universal_adapter	0.0	1.9266622191596e-06	3.8533244383192e-06	3.8533244383192e-06	5.7799866574788e-06	7.7066488766384e-06	1.3486635534117199e-05	2.11932844107556e-05	2.6973271068234398e-05	2.98632643969738e-05	4.0459906602351595e-05	5.7799866574788e-05	7.7066488766384e-05	0.0001030764287250386	0.000130049699793273	0.0001512429842040286	0.0001724362686147842	0.0001849595730393216	0.0002051895263404974	0.0002369794529566308	0.00028418267732604097	0.0003554691794349462	0.00048455554811863936	0.0006897450744591368	0.0009517711362648424	0.0013554068711787784	0.0019228088947212808	0.0026510872135636094	0.0036779981763756762	0.004933218612158155	0.006608451411717427	0.008829892950408447	0.011812366065667507	0.015550090770837133	0.02022802663895664	0.025989710005353425	0.03302684376083386	0.041817240135749535	0.05277416817611018	0.06576854151323211	0.08109610279775631	0.09942733048195032	0.12174482229758554	0.14854180377276682	0.180848075863635	0.21794981021799142	0.26104250074282465	0.3120759296039241	0.3722349940660731
128RT_PBMC_T1_1 - illumina_universal_adapter	0.0	2.0401674283801776e-06	6.120502285140533e-06	1.2241004570281065e-05	1.2241004570281065e-05	2.0401674283801774e-05	2.448200914056213e-05	2.8562343997322484e-05	3.672301371084319e-05	3.978326485341346e-05	4.590376713855399e-05	6.630544142235576e-05	7.854644599263683e-05	9.486778541967825e-05	0.00013057071541633137	0.00016015314312784395	0.00019687615683868713	0.00022339833340762944	0.0002560410122617123	0.00029990461197188607	0.00035498913253815086	0.0004427163319584985	0.0005600259590903587	0.0007426209439303846	0.0010078427096198077	0.0013750728467282396	0.0018891950386800444	0.0026389565686097596	0.0036049758459477735	0.004896401828112426	0.006530575938244947	0.008724776007467828	0.011603452248912259	0.015393063247128438	0.02009972950440151	0.025640824239882072	0.032703883876934244	0.04159697369724344	0.0524802468439375	0.06567706985441467	0.08150876909864485	0.10068940317656108	0.12353315787213393	0.15106011689955348	0.18343349365309014	0.2209725743352854	0.26474742676232466	0.3162290116500701	0.3767424177432545
128RT_PBMC_T1_2 - illumina_universal_adapter	0.0	4.080334856760355e-06	6.120502285140533e-06	1.4281171998661242e-05	1.632133942704142e-05	2.2441841712181953e-05	2.2441841712181953e-05	2.2441841712181953e-05	2.6522176568942306e-05	3.162259513989275e-05	3.5702929996653104e-05	4.998410199531435e-05	6.630544142235576e-05	8.466694827777737e-05	0.00011934979456024038	0.0001550527245568935	0.0001907556545535466	0.00021523766369410872	0.00024890042626238165	0.0002907238585441753	0.00034172804425367973	0.00043047532738821743	0.0005426845359491272	0.0007242594370749629	0.0009956017050495266	0.001367932260728909	0.0018759339503955732	0.0026205950617543376	0.0035845741716639718	0.004868859567829294	0.006498953343105055	0.008696213663470505	0.011563668984058846	0.015359400484560165	0.020068106909261613	0.025600020891314468	0.032688582621221395	0.04158575277638735	0.05251492969021995	0.06575357613297893	0.08165872140463079	0.10092300234711062	0.12387488591638762	0.15161300227264451	0.18426894221501183	0.22211710826260667	0.2661571824553354	0.3179937564756189	0.3789682404076173
128RT_T1_T1_1 - illumina_universal_adapter	2.042432432454513e-06	8.169729729818051e-06	1.2254594594727077e-05	2.246675675699964e-05	2.246675675699964e-05	2.4509189189454154e-05	3.2678918919272205e-05	3.2678918919272205e-05	3.2678918919272205e-05	4.493351351399928e-05	5.4124459460044594e-05	6.229418918986264e-05	6.535783783854441e-05	7.352756756836246e-05	7.9654864865726e-05	9.701554054158936e-05	0.00012560959459595255	0.00014092783783936137	0.00015624608108277024	0.00017871283783976987	0.0002134341891914966	0.00027062229730022294	0.00033700135135499465	0.0004432078378426293	0.000597411486492945	0.0008128881081168961	0.0011345712162284818	0.0015757366216386567	0.002234421081105237	0.003051394054087042	0.004170647027072115	0.00556460716222232	0.007415050946026109	0.009932348919026295	0.013041952297438292	0.016929722432615455	0.0216896112164507	0.027728062703002467	0.03538616310849066	0.04468637918967229	0.05567568689249379	0.0692537777034514	0.08609363310903885	0.10657820919034139	0.13113233189330953	0.16030950040713848	0.1943905491912907	0.23524634635389458	0.2834538790571184
128RT_T1_T1_2 - illumina_universal_adapter	2.042432432454513e-06	4.084864864909026e-06	6.1272972973635385e-06	1.429702702718159e-05	1.6339459459636103e-05	1.6339459459636103e-05	1.8381891892090614e-05	2.042432432454513e-05	2.246675675699964e-05	2.655162162190867e-05	3.2678918919272205e-05	4.493351351399928e-05	5.310324324381734e-05	5.9230540541180874e-05	6.740027027099893e-05	8.578216216308953e-05	0.0001051852702714074	0.00012254594594727076	0.00013480054054199785	0.00015726729729899748	0.00019096743243449693	0.00025428283784058683	0.00031453459459799497	0.0004186986486531751	0.0005698386486548091	0.0007853152702787602	0.001106998378390346	0.0015481637838005208	0.0021864239189425556	0.002999312027059452	0.004122649864909434	0.005505376621681139	0.007355820405484928	0.00987107594605266	0.013000082432572974	0.016909298108290914	0.021691653648883154	0.027740317297597194	0.035430075405788436	0.04475888554102442	0.055865633108712065	0.06955912135210335	0.08650211959552975	0.10715111148764488	0.13194624121764265	0.1614001593260692	0.1957651062183326	0.2369150136512099	0.2856423454084934
128RT_T2_T1_1 - illumina_universal_adapter	0.0	3.744347486230443e-06	1.310521620180655e-05	2.0593911174267437e-05	2.2466084917382657e-05	2.62104324036131e-05	2.8082606146728323e-05	3.182695363295876e-05	3.369912737607399e-05	4.3996082963207705e-05	5.148477793566859e-05	6.365390726591753e-05	7.488694972460885e-05	0.00010577781648601001	0.00012824390140339268	0.0001581986812932362	0.00018815346118307978	0.0002078112854857896	0.00024806302096276687	0.0002929951907975322	0.0003613295324212377	0.00043996082963207705	0.0005607160360630089	0.0007329560204296093	0.0009463838271447445	0.001264653363474332	0.0017270802780237917	0.0023682997850407554	0.003183631450167434	0.0043378265627979674	0.005846798599748837	0.007710547561020039	0.010282914284060354	0.013569515290099126	0.01755630927606299	0.022534419259006365	0.02870510391631413	0.03624341149296757	0.04549382195769988	0.05674184180633613	0.0701250758089953	0.08605914653664895	0.10535283304632286	0.12846481790508027	0.15636769537246953	0.18851947114985879	0.22588899514931016	0.2705122563164615	0.32285636200021994
128RT_T2_T1_2 - illumina_universal_adapter	0.0	3.744347486230443e-06	7.488694972460886e-06	9.360868715576107e-06	1.1233042458691328e-05	1.1233042458691328e-05	1.6849563688036993e-05	1.6849563688036993e-05	2.0593911174267437e-05	2.3402171788940268e-05	3.0890866761401155e-05	4.6804343577880537e-05	5.522912542189903e-05	7.488694972460885e-05	9.828912151354913e-05	0.00012449955391716222	0.00015539042067856337	0.0001750482449812732	0.0002096834592289048	0.00024525476034809404	0.00031078084135712674	0.00038192344359550516	0.000495189955053976	0.0006674299394205765	0.0008864742673650573	0.0012066159774377604	0.0016671707182441048	0.0023121345727472984	0.0031199775429015166	0.004271364394917378	0.005776592084382016	0.007638468871910104	0.010212707768693534	0.013498372687860747	0.017491719281925514	0.02247263752548356	0.028653619138378467	0.03621813714743552	0.04549288587082832	0.05679519875801492	0.07024583101542622	0.08627725477772186	0.10567110258265244	0.1289431582964462	0.15708848226356886	0.18955478322980152	0.22729125328290345	0.2722936296330356	0.3251722409204535
128RT_TISSUE_T1_1 - illumina_universal_adapter	0.0	3.9646637449737975e-06	7.929327489947595e-06	1.1893991234921393e-05	1.1893991234921393e-05	2.7752646214816583e-05	3.5681973704764176e-05	3.5681973704764176e-05	3.5681973704764176e-05	4.3611301194711776e-05	5.5505292429633166e-05	6.343461991958076e-05	6.541695179206766e-05	9.515192987937115e-05	0.00011101058485926633	0.0001248869079666746	0.0001585865497989519	0.000176427536651334	0.000196250855376203	0.00022796816533599337	0.0002557208115508099	0.00033501408645028586	0.00041430736134976184	0.0005550529242963316	0.0007869857533772988	0.0011140705123376371	0.0015957771573519536	0.0022221940290578137	0.003098384716697023	0.004297695499551597	0.005841932028218891	0.007935274485565056	0.010508341256053051	0.013678089920159602	0.017775569900590024	0.02267787662125012	0.0285673846144087	0.036175574341013414	0.0449989335054526	0.05618324993002369	0.06900497248126894	0.08469314692013026	0.10357684033744047	0.12583446260172337	0.15224110547512135	0.18290579721062117	0.21913092984844676	0.2607916164806314	0.3102825140091393
128RT_TISSUE_T1_2 - illumina_universal_adapter	0.0	0.0	1.1893991234921393e-05	1.9823318724868987e-05	1.9823318724868987e-05	1.9823318724868987e-05	2.7752646214816583e-05	2.7752646214816583e-05	2.7752646214816583e-05	3.171730995979038e-05	3.7664305577251075e-05	4.757596493968557e-05	5.352296055714627e-05	7.334627928201525e-05	9.316959800688423e-05	0.00011299291673175323	0.00016453354541641257	0.0001823745322687947	0.0002041801828661506	0.00023787982469842785	0.00025968547529578375	0.0003350140864502859	0.0004162896932222487	0.0005609999199137923	0.0008008620764847071	0.001133893831062506	0.0016136181442043356	0.0022321056884202477	0.0031241550310393525	0.004325448145766414	0.005871667006306194	0.007978885786759768	0.010557899552865223	0.013741524540079183	0.01785882783923447	0.022778975546746953	0.028710112509227753	0.036352001877664755	0.04526060131262087	0.0565440343308163	0.06951641410437057	0.08539092773924566	0.10450060699001935	0.1269465507821885	0.15366640209143942	0.1847196308739467	0.2213075302444374	0.26326556665749506	0.31325997648161463
28RT_CM+_T1_1 - illumina_universal_adapter	2.6431259997458897e-06	5.2862519994917794e-06	1.0572503998983559e-05	1.8501881998221228e-05	2.3788133997713007e-05	2.9074385997204787e-05	3.4360637996696566e-05	3.9646889996188346e-05	4.4933141995680125e-05	5.2862519994917794e-05	7.929377999237669e-05	8.722315799161435e-05	0.00010043878799034382	0.00011629754398881915	0.00013876411498665923	0.00017180318998348282	0.00019955601298081468	0.00022863039897801947	0.0002590263479750972	0.0003158535569696339	0.0003700376399644246	0.0004466882939570554	0.0005484486449472722	0.0007361105909292304	0.0009779566199059793	0.001387641149866592	0.001970450432810561	0.002767352921733947	0.0037994936246347165	0.005196385715500419	0.007083577679318985	0.009581331749078851	0.012648679471783955	0.01663187035340101	0.021748962288909053	0.028080570621300337	0.03558308377157904	0.04524106617465053	0.057246144465496356	0.0719762856620802	0.08960857920638503	0.110443019899382	0.13529897680099234	0.16608214375703287	0.2025744628725245	0.24502703111744312	0.29427243318170865	0.35279917219408186	0.42123631214250234
